"","city","driver_count","type","date","fare","ride_id"
"694","Lake Omar",22,"Suburban","3/3/2019 13:17",33.97,1.57056e+12
"695","Lake Omar",22,"Suburban","4/15/2019 16:39",45.64,3.8159e+12
"696","Lake Robertside",4,"Suburban","3/27/2019 8:12",29.07,2.04476e+12
"697","Lake Robertside",4,"Suburban","1/25/2019 21:44",48.81,6.51332e+12
"698","Lake Robertside",4,"Suburban","3/18/2019 8:04",44.21,9.83985e+12
"699","Lake Robertside",4,"Suburban","4/3/2019 3:27",12.76,1.30176e+12
"700","Lake Robertside",4,"Suburban","3/12/2019 6:05",31.23,3.34793e+12
"701","Lake Robertside",4,"Suburban","1/13/2019 4:32",44.66,1.75734e+12
"702","Lake Robertside",4,"Suburban","1/11/2019 20:17",46.51,6.57433e+12
"703","Lake Robertside",4,"Suburban","2/12/2019 9:45",20.03,9.62634e+12
"704","Lake Robertside",4,"Suburban","4/1/2019 3:17",28.07,1.6774e+12
"705","Lake Robertside",4,"Suburban","2/24/2019 6:25",41.57,9.69893e+12
"706","Lake Robertside",4,"Suburban","1/23/2019 0:46",14.29,2.34289e+12
"707","Lake Robertside",4,"Suburban","4/2/2019 8:53",21.31,4.62757e+12
"708","Lake Robertside",4,"Suburban","2/10/2019 15:11",20.98,7.33465e+12
"709","Lake Robertside",4,"Suburban","4/10/2019 3:39",34.14,9.36351e+12
"710","Lake Robertside",4,"Suburban","1/23/2019 0:24",46.83,3.57454e+12
"711","Lake Robertside",4,"Suburban","3/5/2019 11:48",29.12,4.05849e+12
"712","Lake Robertside",4,"Suburban","2/5/2019 3:17",21.45,3.67028e+12
"713","Lake Robertside",4,"Suburban","4/27/2019 6:20",28.29,9.59553e+12
"714","Lake Robertside",4,"Suburban","4/30/2019 20:45",22.26,2.02043e+11
"715","Lake Robertside",4,"Suburban","3/30/2019 0:54",16.53,30234681362
"716","Lake Robertside",4,"Suburban","1/14/2019 19:24",21.46,2.93261e+12
"717","Lake Robertside",4,"Suburban","4/7/2019 6:35",46.5,5.12795e+12
"718","Lake Robertside",4,"Suburban","3/14/2019 19:44",35.79,8.73916e+12
"719","Lake Robertside",4,"Suburban","1/13/2019 18:22",28.37,5.19968e+12
"720","Lake Robertside",4,"Suburban","2/16/2019 7:14",47.31,6.26738e+12
"721","Lake Scott",23,"Suburban","1/24/2019 8:27",23.8,8.22938e+12
"722","Lake Scott",23,"Suburban","3/16/2019 23:48",28.99,6.20094e+12
"723","Lake Scott",23,"Suburban","1/24/2019 19:21",47.83,6.81244e+12
"724","Lake Scott",23,"Suburban","2/18/2019 11:38",47.37,2.72568e+12
"725","Lake Scott",23,"Suburban","5/7/2019 12:33",21.72,7.62606e+12
"726","Lake Scott",23,"Suburban","4/29/2019 22:08",25.75,4.95951e+12
"727","Lake Scott",23,"Suburban","1/3/2019 17:02",47.97,8.02488e+12
"728","Lake Scott",23,"Suburban","2/22/2019 6:26",37.51,2.59185e+12
"729","Lake Scott",23,"Suburban","5/2/2019 19:14",35.54,8.21897e+12
"730","Lake Scott",23,"Suburban","3/26/2019 8:40",26.24,1.98031e+12
"731","Lake Scott",23,"Suburban","2/2/2019 14:18",17.55,3.94737e+12
"732","Lake Scott",23,"Suburban","1/10/2019 11:08",37.96,8.13067e+12
"733","Lake Scott",23,"Suburban","2/2/2019 5:37",26.45,1.38058e+12
"734","Lake Scott",23,"Suburban","3/16/2019 18:07",20.1,5.40659e+12
"735","Lake Scott",23,"Suburban","5/5/2019 5:58",18.48,7.98853e+12
"736","Lake Scott",23,"Suburban","2/18/2019 1:12",38.47,1.40263e+12
"737","Lake Scott",23,"Suburban","1/30/2019 2:27",48.78,1.36238e+12
"738","Lake Scott",23,"Suburban","1/11/2019 0:04",23.44,8.55767e+12
"739","Lake Scottton",58,"Urban","3/26/2019 0:49",9.79,1.8279e+12
"740","Lake Scottton",58,"Urban","4/2/2019 21:10",43.2,3.92721e+12
"741","Lake Scottton",58,"Urban","3/29/2019 13:33",35.36,3.70631e+12
"742","Lake Scottton",58,"Urban","1/13/2019 13:34",24.81,3.95503e+11
"743","Lake Scottton",58,"Urban","1/21/2019 4:20",21.81,2.94152e+11
"744","Lake Scottton",58,"Urban","4/11/2019 4:26",22.03,2.02682e+12
"745","Lake Scottton",58,"Urban","5/3/2019 15:26",25.68,7.71161e+11
"746","Lake Scottton",58,"Urban","2/5/2019 11:47",24.54,3.77026e+12
"747","Lake Scottton",58,"Urban","1/18/2019 2:32",31.92,5.70629e+12
"748","Lake Scottton",58,"Urban","4/24/2019 11:54",5.31,9.66834e+12
"749","Lake Scottton",58,"Urban","4/18/2019 23:06",4.36,5.84381e+12
"750","Lake Scottton",58,"Urban","2/15/2019 6:49",22.75,8.38204e+12
"751","Lake Scottton",58,"Urban","5/3/2019 22:33",9.01,1.28976e+12
"752","Lake Scottton",58,"Urban","1/28/2019 2:32",23.95,9.4834e+12
"753","Lake Scottton",58,"Urban","2/8/2019 17:29",34.95,7.92883e+12
"754","Lake Scottton",58,"Urban","1/11/2019 19:18",31.31,9.30578e+12
"755","Lake Scottton",58,"Urban","5/5/2019 11:21",18.77,4.05382e+11
"756","Lake Scottton",58,"Urban","2/18/2019 9:22",25.02,3.90934e+12
"757","Lake Scottton",58,"Urban","4/19/2019 21:32",37.67,5.48729e+12
"758","Lake Scottton",58,"Urban","4/8/2019 11:19",44.03,9.0529e+12
"759","Lake Scottton",58,"Urban","2/7/2019 5:08",10.76,4.20125e+12
"760","Lake Scottton",58,"Urban","5/8/2019 13:10",18.04,5.61626e+12
"761","Lake Scottton",58,"Urban","2/27/2019 7:09",9.43,8.16781e+12
"762","Lake Scottton",58,"Urban","3/25/2019 21:46",36.92,7.04364e+12
"763","Leahton",17,"Urban","2/15/2019 17:00",25.84,9.2427e+12
"764","Leahton",17,"Urban","2/5/2019 18:06",8.38,5.89552e+12
"765","Leahton",17,"Urban","3/31/2019 2:08",4.65,2.2042e+12
"766","Leahton",17,"Urban","2/13/2019 11:40",16.79,4.74479e+12
"767","Leahton",17,"Urban","5/5/2019 10:34",17.05,5.84659e+12
"768","Leahton",17,"Urban","1/13/2019 0:03",9.37,4.66966e+12
"769","Leahton",17,"Urban","4/13/2019 10:54",18.25,6.16038e+12
"770","Leahton",17,"Urban","3/6/2019 17:06",41.29,3.31067e+12
"771","Leahton",17,"Urban","2/4/2019 8:07",15.37,9.58833e+12
"772","Leahton",17,"Urban","2/28/2019 20:02",31.01,2.1165e+12
"773","Leahton",17,"Urban","1/27/2019 8:09",29.36,2.92181e+12
"774","Leahton",17,"Urban","3/13/2019 9:17",36.79,6.21413e+12
"775","Leahton",17,"Urban","3/3/2019 1:24",43.44,4.29092e+12
"776","Leahton",17,"Urban","2/21/2019 20:37",24.13,6.75967e+12
"777","Leahton",17,"Urban","2/26/2019 18:42",8.85,6.96667e+12
"778","Leahton",17,"Urban","3/6/2019 20:26",14.87,3.83989e+12
"779","Leahton",17,"Urban","1/15/2019 2:30",21.95,1.79552e+12
"780","Leahton",17,"Urban","4/2/2019 17:39",22.76,5.80873e+12
"781","Leahton",17,"Urban","2/23/2019 1:19",7.08,3.74445e+12
"782","Leahton",17,"Urban","2/28/2019 13:10",9.08,8.1975e+12
"783","Leahton",17,"Urban","1/8/2019 11:48",39.81,4.57902e+11
"784","Lewishaven",23,"Suburban","1/15/2019 15:04",22.44,9.66134e+12
"785","Lewishaven",23,"Suburban","4/20/2019 3:54",21.23,8.13952e+12
"786","Lewishaven",23,"Suburban","1/20/2019 12:47",35,5.77226e+12
"787","Lewishaven",23,"Suburban","4/12/2019 15:01",49.15,6.41139e+12
"788","Lewishaven",23,"Suburban","3/29/2019 7:24",14.21,1.26283e+11
"789","Lewishaven",23,"Suburban","4/27/2019 7:18",18.56,4.91983e+12
"790","Lewishaven",23,"Suburban","1/18/2019 4:09",32.13,2.82058e+12
"791","Lewishaven",23,"Suburban","4/19/2019 1:08",21.92,7.10899e+12
"792","Lewishaven",23,"Suburban","1/2/2019 17:52",20.68,8.8438e+12
"793","Lewishaven",23,"Suburban","3/2/2019 7:48",33.22,8.10002e+11
"794","Lewishaven",23,"Suburban","2/22/2019 14:40",20.35,3.26261e+12
"795","Lewishaven",23,"Suburban","4/27/2019 2:28",14.01,6.52498e+12
"796","Lewisland",4,"Suburban","2/27/2019 18:56",36.26,6.39214e+12
"797","Lewisland",4,"Suburban","3/1/2019 4:34",43.77,5.01347e+12
"798","Lewisland",4,"Suburban","1/30/2019 15:08",32.4,5.09921e+12
"799","Lewisland",4,"Suburban","2/14/2019 17:38",42.31,5.80386e+11
"800","Lewisland",4,"Suburban","1/30/2019 14:09",46.7,9.37453e+12
"801","Lewisland",4,"Suburban","1/28/2019 11:38",35.6,9.36825e+12
"802","Lewisland",4,"Suburban","2/11/2019 9:00",30.56,5.32677e+12
"803","Lewisland",4,"Suburban","4/8/2019 19:51",35.16,5.71557e+12
"804","Lewisland",4,"Suburban","3/28/2019 1:32",43.77,7.96383e+12
"805","Lewisland",4,"Suburban","3/10/2019 2:11",40.27,6.28444e+12
"806","Lewisland",4,"Suburban","2/6/2019 20:33",33.22,5.52629e+12
"807","Lewisland",4,"Suburban","1/25/2019 20:46",32.38,8.33223e+12
"808","Lewisland",4,"Suburban","1/23/2019 18:17",26.69,4.36044e+12
"809","Lewisland",4,"Suburban","2/21/2019 23:06",23.3,7.49638e+12
"810","Lewisland",4,"Suburban","1/7/2019 17:32",17.57,3.76661e+12
"811","Lewisland",4,"Suburban","2/18/2019 12:17",23.87,4.51327e+12
"812","Lewisland",4,"Suburban","1/25/2019 11:35",44.61,7.55798e+12
"813","Liumouth",69,"Urban","4/2/2019 16:53",25.56,9.54429e+12
"814","Liumouth",69,"Urban","2/28/2019 15:20",30.3,2.08181e+12
"815","Liumouth",69,"Urban","1/5/2019 19:32",27.02,3.77362e+12
"816","Liumouth",69,"Urban","3/22/2019 20:35",39.96,6.1625e+12
"817","Liumouth",69,"Urban","3/27/2019 12:12",44.27,9.81646e+11
"818","Liumouth",69,"Urban","4/29/2019 6:57",23.99,8.19442e+11
"819","Liumouth",69,"Urban","4/29/2019 19:55",32.1,2.69675e+12
"820","Liumouth",69,"Urban","1/30/2019 8:51",22.9,2.85206e+12
"821","Liumouth",69,"Urban","1/4/2019 21:06",34.77,8.50062e+12
"822","Liumouth",69,"Urban","3/16/2019 6:31",34.2,2.54174e+12
"823","Liumouth",69,"Urban","1/4/2019 3:16",9.1,8.14768e+12
"824","Liumouth",69,"Urban","3/22/2019 4:06",33.1,3.67856e+12
"825","Liumouth",69,"Urban","1/18/2019 15:26",20.68,9.84552e+11
"826","Liumouth",69,"Urban","1/16/2019 21:55",6.02,3.85218e+12
"827","Liumouth",69,"Urban","1/1/2019 0:08",37.91,5.67367e+12
"828","Liumouth",69,"Urban","4/14/2019 14:58",25.28,7.89175e+12
"829","Liumouth",69,"Urban","1/11/2019 17:15",36.78,1.46452e+12
"830","Liumouth",69,"Urban","4/28/2019 0:26",5.42,8.02692e+12
"831","Liumouth",69,"Urban","4/11/2019 13:52",15.55,6.82849e+12
"832","Liumouth",69,"Urban","3/30/2019 3:13",4.66,3.16444e+12
"833","Liumouth",69,"Urban","3/17/2019 19:21",19.05,9.11827e+12
"834","Liumouth",69,"Urban","3/3/2019 5:13",26.6,4.27897e+12
"835","Liumouth",69,"Urban","2/22/2019 3:55",6.39,8.11653e+12
"836","Liumouth",69,"Urban","4/14/2019 21:17",38.95,14588103145
"837","Liumouth",69,"Urban","2/27/2019 18:08",43.31,1.51093e+12
"838","Liumouth",69,"Urban","3/6/2019 4:42",37.4,6.02124e+11
"839","Liumouth",69,"Urban","1/15/2019 7:55",14.55,4.37935e+12
"840","Liumouth",69,"Urban","4/12/2019 2:27",10.53,8.95452e+12
"841","Liumouth",69,"Urban","4/14/2019 6:43",31.63,6.16629e+12
"842","Liumouth",69,"Urban","1/17/2019 16:17",33.29,3.42432e+12
"843","Liumouth",69,"Urban","4/12/2019 3:38",43.34,7.85723e+12
"844","Liumouth",69,"Urban","3/6/2019 7:44",23.53,2.43017e+12
"845","Liumouth",69,"Urban","2/1/2019 20:17",24.81,5.47007e+12
"846","Loganberg",23,"Urban","4/18/2019 11:16",16.36,4.72884e+12
"847","Loganberg",23,"Urban","1/13/2019 23:53",41.86,7.04561e+12
"848","Loganberg",23,"Urban","2/21/2019 18:53",36.21,8.54227e+12
"849","Loganberg",23,"Urban","2/21/2019 13:09",7.49,6.41484e+11
"850","Loganberg",23,"Urban","1/21/2019 16:26",22.86,1.9543e+12
"851","Loganberg",23,"Urban","4/3/2019 9:30",5.16,9.23486e+12
"852","Loganberg",23,"Urban","4/18/2019 17:41",22.51,3.20804e+12
"853","Loganberg",23,"Urban","1/31/2019 15:03",20.36,1.81676e+12
"854","Loganberg",23,"Urban","1/25/2019 1:59",26.03,9.12375e+12
"855","Loganberg",23,"Urban","3/30/2019 21:22",40.8,3.17202e+12
"856","Loganberg",23,"Urban","2/2/2019 23:09",7.12,1.2735e+12
"857","Loganberg",23,"Urban","2/18/2019 11:58",23.98,9.36901e+12
"858","Loganberg",23,"Urban","3/16/2019 11:46",23.99,9.4929e+12
"859","Loganberg",23,"Urban","2/17/2019 7:58",44.47,3.54107e+12
"860","Loganberg",23,"Urban","5/5/2019 17:29",30.47,7.76926e+12
"861","Loganberg",23,"Urban","1/31/2019 23:29",13.69,4.06601e+12
"862","Loganberg",23,"Urban","1/3/2019 6:49",34.42,2.37725e+11
"863","Loganberg",23,"Urban","4/10/2019 4:59",35.97,8.82801e+12
"864","Loganberg",23,"Urban","1/5/2019 14:35",5.92,5.3277e+12
"865","Loganberg",23,"Urban","4/1/2019 1:06",8.23,6.78729e+11
"866","Loganberg",23,"Urban","1/7/2019 19:02",16.26,9.04538e+12
"867","Loganberg",23,"Urban","2/20/2019 9:42",41.16,4.36066e+12
"868","Loganberg",23,"Urban","1/12/2019 5:07",36.82,1.07811e+12
"869","Loganberg",23,"Urban","1/11/2019 4:27",44.34,1.37654e+12
"870","Loganberg",23,"Urban","4/23/2019 9:19",32.4,2.44843e+12
"871","Loganberg",23,"Urban","3/27/2019 13:32",4.72,6.12069e+12
"872","Loganberg",23,"Urban","4/4/2019 8:04",25.93,1.86096e+11
"873","Loganberg",23,"Urban","1/20/2019 1:34",38.66,7.23915e+12
"874","Martinezhaven",25,"Urban","3/12/2019 10:02",21.18,4.04681e+12
"875","Martinezhaven",25,"Urban","2/6/2019 10:58",40.29,4.66519e+12
"876","Martinezhaven",25,"Urban","4/12/2019 6:49",11.55,9.3063e+12
"877","Martinezhaven",25,"Urban","2/14/2019 2:51",27.16,2.199e+12
"878","Martinezhaven",25,"Urban","2/7/2019 21:45",4.31,9.33333e+12
"879","Martinezhaven",25,"Urban","3/19/2019 15:31",5.3,2.64338e+11
"880","Martinezhaven",25,"Urban","4/30/2019 0:42",36.07,1.51773e+12
"881","Martinezhaven",25,"Urban","4/14/2019 16:26",32.57,9.71302e+11
"882","Martinezhaven",25,"Urban","4/13/2019 19:46",40.2,8.8566e+12
"883","Martinezhaven",25,"Urban","1/10/2019 3:37",23.62,5.46989e+12
"884","Martinezhaven",25,"Urban","4/18/2019 1:40",34.7,2.02309e+12
"885","Martinezhaven",25,"Urban","4/18/2019 18:37",5.81,2.12425e+12
"886","Martinezhaven",25,"Urban","2/3/2019 6:15",11.61,3.41665e+12
"887","Martinezhaven",25,"Urban","2/23/2019 0:15",15.48,5.94682e+12
"888","Martinezhaven",25,"Urban","2/20/2019 19:32",13.34,2.76069e+12
"889","Martinezhaven",25,"Urban","1/21/2019 1:50",42.75,9.05609e+12
"890","Martinezhaven",25,"Urban","2/15/2019 2:18",15.93,9.62458e+12
"891","Martinezhaven",25,"Urban","2/17/2019 21:48",34.27,2.34041e+11
"892","Martinezhaven",25,"Urban","3/11/2019 20:07",7.01,7.63675e+12
"893","Martinezhaven",25,"Urban","4/15/2019 9:17",35.45,4.82261e+12
"894","Martinezhaven",25,"Urban","3/21/2019 7:56",39.26,9.86764e+12
"895","Martinezhaven",25,"Urban","5/7/2019 5:55",6.89,3.26625e+12
"896","Martinezhaven",25,"Urban","2/16/2019 17:25",15.33,9.81061e+12
"897","Martinezhaven",25,"Urban","3/7/2019 12:26",23.55,7.38533e+12
"898","Mezachester",14,"Suburban","4/26/2019 3:30",30.75,3.18164e+12
"899","Mezachester",14,"Suburban","1/22/2019 0:59",40.67,1.9569e+12
"900","Mezachester",14,"Suburban","1/6/2019 2:08",39.83,8.42238e+12
"901","Mezachester",14,"Suburban","1/2/2019 16:22",47.07,8.98836e+12
"902","Mezachester",14,"Suburban","2/17/2019 13:16",34.17,1.42135e+12
"903","Mezachester",14,"Suburban","1/15/2019 4:53",16.6,3.35605e+12
"904","Mezachester",14,"Suburban","2/13/2019 9:16",38.55,8.13338e+12
"905","Mezachester",14,"Suburban","3/18/2019 2:32",40.81,9.43115e+12
"906","Mezachester",14,"Suburban","4/14/2019 2:15",15.17,8.11601e+12
"907","Mezachester",14,"Suburban","1/13/2019 15:21",23.83,5.27085e+12
"908","Mezachester",14,"Suburban","2/16/2019 17:34",29.25,9.835e+12
"909","Mezachester",14,"Suburban","4/1/2019 0:02",24.4,8.95952e+12
"910","Mezachester",14,"Suburban","4/19/2019 19:05",29.12,8.89499e+12
"911","Mezachester",14,"Suburban","4/19/2019 9:25",17.51,1.7345e+12
"912","Mezachester",14,"Suburban","4/29/2019 16:20",28.43,7.2853e+12
"913","Mezachester",14,"Suburban","3/25/2019 12:57",21.89,2.29483e+12
"914","Mezachester",14,"Suburban","5/7/2019 15:34",44.87,6.58787e+12
"915","Michaelberg",6,"Rural","3/13/2019 14:40",37.72,8.84261e+12
"916","Michaelberg",6,"Rural","3/22/2019 22:20",38.3,8.03273e+12
"917","Michaelberg",6,"Rural","4/22/2019 17:28",19.27,26848733115
"918","Michaelberg",6,"Rural","1/19/2019 12:38",38.68,1.03218e+11
"919","Michaelberg",6,"Rural","4/29/2019 17:04",13.38,8.55037e+12
"920","Michaelberg",6,"Rural","1/11/2019 4:39",16.42,8.80056e+12
"921","Michaelberg",6,"Rural","1/18/2019 0:46",15.12,1.0317e+12
"922","Michaelberg",6,"Rural","3/27/2019 21:48",38.62,3.64152e+11
"923","Michaelberg",6,"Rural","5/2/2019 11:57",52.71,5.64953e+12
"924","Michaelberg",6,"Rural","3/27/2019 18:27",54.85,4.42184e+12
"925","Michaelberg",6,"Rural","1/27/2019 18:43",38.42,8.62622e+11
"926","Michaelberg",6,"Rural","3/10/2019 10:05",56.48,3.75707e+12
"927","Myersshire",19,"Suburban","1/25/2019 5:27",35.65,3.45946e+12
"928","Myersshire",19,"Suburban","4/17/2019 23:24",20.51,4.67005e+12
"929","Myersshire",19,"Suburban","4/15/2019 0:07",32.13,6.92114e+12
"930","Myersshire",19,"Suburban","3/25/2019 8:26",18.16,2.36425e+12
"931","Myersshire",19,"Suburban","4/24/2019 8:51",26.84,3.89315e+11
"932","Myersshire",19,"Suburban","2/27/2019 17:38",17.1,5.70677e+12
"933","Myersshire",19,"Suburban","1/2/2019 16:59",33.62,6.48972e+12
"934","Myersshire",19,"Suburban","4/20/2019 4:56",37.15,4.25308e+12
"935","Myersshire",19,"Suburban","4/29/2019 6:08",17.99,1.1271e+12
"936","Myersshire",19,"Suburban","3/26/2019 11:33",28.71,2.18065e+12
"937","Myersshire",19,"Suburban","4/30/2019 10:54",41.25,5.29359e+12
"938","Myersshire",19,"Suburban","1/10/2019 6:32",45.81,7.01426e+12
"939","Myersshire",19,"Suburban","3/15/2019 8:22",15.71,2.81357e+12
"940","Myersshire",19,"Suburban","1/26/2019 11:16",49.22,1.97393e+12
"941","Myersshire",19,"Suburban","1/6/2019 11:43",22.8,4.99304e+11
"942","Myersshire",19,"Suburban","2/15/2019 13:31",40.6,5.02301e+12
"943","New Jacobville",50,"Urban","1/5/2019 5:02",34.11,2.82852e+12
"944","New Jacobville",50,"Urban","4/10/2019 4:16",42.92,4.02102e+12
"945","New Jacobville",50,"Urban","3/3/2019 5:28",41.39,3.09155e+12
"946","New Jacobville",50,"Urban","4/27/2019 14:11",37.6,8.7809e+12
"947","New Jacobville",50,"Urban","2/9/2019 2:17",7.11,3.85505e+12
"948","New Jacobville",50,"Urban","3/12/2019 14:47",28.12,3.35477e+12
"949","New Jacobville",50,"Urban","4/30/2019 11:44",5.6,3.97572e+12
"950","New Jacobville",50,"Urban","2/18/2019 21:09",39.97,8.0287e+12
"951","New Jacobville",50,"Urban","2/7/2019 11:07",26.09,3.5177e+12
"952","New Jacobville",50,"Urban","2/4/2019 4:57",27.63,4.32915e+12
"953","New Jacobville",50,"Urban","4/20/2019 5:31",13.35,9.25917e+12
"954","New Jacobville",50,"Urban","4/13/2019 1:18",43.98,9.4486e+12
"955","New Jacobville",50,"Urban","4/9/2019 8:47",4.95,4.49374e+12
"956","New Jacobville",50,"Urban","2/9/2019 2:25",37.51,5.69207e+12
"957","New Jacobville",50,"Urban","3/10/2019 1:02",10.63,6.50454e+11
"958","New Jacobville",50,"Urban","2/21/2019 8:59",40.05,3.01798e+12
"959","New Jacobville",50,"Urban","1/15/2019 15:27",27.24,3.81296e+12
"960","New Jacobville",50,"Urban","4/21/2019 23:00",13.53,5.56794e+12
"961","New Kimberlyborough",33,"Urban","4/3/2019 20:23",33.74,6.32906e+12
"962","New Kimberlyborough",33,"Urban","2/7/2019 1:10",9.34,7.99278e+12
"963","New Kimberlyborough",33,"Urban","4/24/2019 18:35",28.87,7.93708e+12
"964","New Kimberlyborough",33,"Urban","1/30/2019 21:46",29.09,8.58712e+12
"965","New Kimberlyborough",33,"Urban","1/7/2019 5:12",15.22,7.02007e+12
"966","New Kimberlyborough",33,"Urban","4/25/2019 22:58",29.67,4.82357e+12
"967","New Kimberlyborough",33,"Urban","3/28/2019 12:48",10.91,9.35422e+11
"968","New Kimberlyborough",33,"Urban","4/29/2019 7:38",9.08,3.17192e+12
"969","New Kimberlyborough",33,"Urban","4/11/2019 10:38",12.01,1.35529e+11
"970","New Kimberlyborough",33,"Urban","4/3/2019 3:36",43.07,5.60378e+12
"971","New Kimberlyborough",33,"Urban","4/1/2019 4:31",35.11,8.27582e+12
"972","New Kimberlyborough",33,"Urban","5/1/2019 13:56",22.59,9.25093e+12
"973","New Kimberlyborough",33,"Urban","1/8/2019 18:59",13.34,6.26984e+11
"974","New Kimberlyborough",33,"Urban","3/13/2019 9:48",14.84,1.83917e+12
"975","New Kimberlyborough",33,"Urban","1/5/2019 9:33",39.47,2.81269e+12
"976","New Kimberlyborough",33,"Urban","3/14/2019 16:47",27.9,6.7508e+12
"977","New Kimberlyborough",33,"Urban","2/9/2019 13:28",6.43,6.44715e+12
"978","New Kimberlyborough",33,"Urban","1/27/2019 14:49",23.09,5.57554e+12
"979","New Kimberlyborough",33,"Urban","4/24/2019 2:21",37.73,2.21122e+12
"980","New Kimberlyborough",33,"Urban","3/29/2019 20:35",42.51,8.29694e+12
"981","New Kimberlyborough",33,"Urban","3/2/2019 18:56",6.08,3.87292e+12
"982","New Kimberlyborough",33,"Urban","3/19/2019 7:17",15.78,6.41496e+12
"983","New Kimberlyborough",33,"Urban","2/5/2019 11:23",18.02,3.97912e+12
"984","New Kimberlyborough",33,"Urban","4/3/2019 16:27",14.73,9.08311e+12
"985","New Kimberlyborough",33,"Urban","3/16/2019 1:38",17.19,2.77047e+12
"986","New Kimberlyborough",33,"Urban","2/9/2019 5:48",39.55,6.01005e+12
"987","New Kimberlyborough",33,"Urban","4/28/2019 12:48",33.35,9.50164e+12
"988","New Kimberlyborough",33,"Urban","4/1/2019 12:09",10.76,9.12831e+12
"989","New Kimberlyborough",33,"Urban","3/19/2019 15:25",27.37,5.33038e+11
"990","New Kimberlyborough",33,"Urban","3/10/2019 13:55",10.83,1.55858e+12
"991","New Olivia",20,"Suburban","4/10/2019 6:25",30.41,7.89464e+12
"992","New Olivia",20,"Suburban","4/17/2019 19:11",30.81,1.52129e+12
"993","New Olivia",20,"Suburban","2/6/2019 20:39",13.03,1.37741e+12
"994","New Olivia",20,"Suburban","2/3/2019 8:51",42.89,7.78115e+12
"995","New Olivia",20,"Suburban","2/5/2019 22:03",35.76,5.89479e+12
"996","New Olivia",20,"Suburban","3/5/2019 22:01",19.21,8.45979e+12
"997","New Olivia",20,"Suburban","3/22/2019 5:00",24.8,4.46562e+12
"998","New Olivia",20,"Suburban","3/29/2019 2:52",44.12,7.72447e+12
"999","New Olivia",20,"Suburban","1/3/2019 9:58",38.31,93262977180
"1000","New Olivia",20,"Suburban","1/25/2019 12:12",39.12,7.57471e+12
"1001","New Olivia",20,"Suburban","3/27/2019 9:35",34.54,4.64297e+12
"1002","New Olivia",20,"Suburban","1/27/2019 12:15",46.97,3.2007e+12
"1003","New Olivia",20,"Suburban","4/10/2019 23:05",48.31,4.54321e+12
"1004","New Olivia",20,"Suburban","3/19/2019 0:04",33.43,2.16378e+12
"1005","New Olivia",20,"Suburban","3/27/2019 1:37",34.65,7.34528e+12
"1006","New Olivia",20,"Suburban","2/5/2019 19:25",47.15,7.73682e+12
"1007","New Olivia",20,"Suburban","5/7/2019 2:49",15.41,4.67903e+12
"1008","New Paulton",44,"Urban","4/17/2019 20:05",44.43,3.38361e+11
"1009","New Paulton",44,"Urban","2/2/2019 16:37",17.19,8.50043e+12
"1010","New Paulton",44,"Urban","3/29/2019 19:12",43.79,7.06918e+12
"1011","New Paulton",44,"Urban","1/21/2019 17:04",18.3,3.72117e+12
"1012","New Paulton",44,"Urban","3/10/2019 1:07",28,1.06716e+12
"1013","New Paulton",44,"Urban","2/20/2019 16:59",24.29,7.73813e+12
"1014","New Paulton",44,"Urban","3/12/2019 13:53",38.26,79314274773
"1015","New Paulton",44,"Urban","3/19/2019 23:42",40.2,8.20067e+12
"1016","New Paulton",44,"Urban","4/6/2019 16:21",38.8,8.52323e+12
"1017","New Paulton",44,"Urban","2/8/2019 17:11",39.65,8.50596e+12
"1018","New Paulton",44,"Urban","4/27/2019 23:26",19.06,2.00115e+11
"1019","New Paulton",44,"Urban","5/3/2019 12:09",21.67,9.08656e+12
"1020","New Paulton",44,"Urban","4/24/2019 14:27",32.22,2.98963e+12
"1021","New Paulton",44,"Urban","3/15/2019 4:48",4.6,9.74146e+12
"1022","New Paulton",44,"Urban","1/13/2019 18:33",29.9,4.09033e+12
"1023","New Paulton",44,"Urban","2/21/2019 2:37",27.56,3.95458e+12
"1024","New Paulton",44,"Urban","5/1/2019 3:12",8.28,8.5271e+12
"1025","New Paulton",44,"Urban","3/28/2019 3:35",14.94,3.70349e+12
"1026","New Paulton",44,"Urban","2/17/2019 8:20",37.44,7.42967e+12
"1027","New Paulville",44,"Urban","1/21/2019 20:51",33.47,8.22124e+12
"1028","New Paulville",44,"Urban","2/18/2019 23:43",38.97,1.73392e+12
"1029","New Paulville",44,"Urban","1/5/2019 17:16",44.68,3.08438e+12
"1030","New Paulville",44,"Urban","3/18/2019 22:54",25.05,5.0318e+12
"1031","New Paulville",44,"Urban","4/13/2019 10:23",8.69,5.9222e+11
"1032","New Paulville",44,"Urban","4/24/2019 2:25",13.32,8.56432e+12
"1033","New Paulville",44,"Urban","3/27/2019 2:18",7.29,7.04676e+12
"1034","New Paulville",44,"Urban","3/8/2019 15:08",18.35,3.73613e+12
"1035","New Paulville",44,"Urban","5/1/2019 13:29",10.3,1.05757e+12
"1036","New Paulville",44,"Urban","5/2/2019 18:20",12.08,6.16282e+11
"1037","New Paulville",44,"Urban","4/29/2019 23:05",14.59,3.63377e+12
"1038","New Paulville",44,"Urban","3/5/2019 15:43",23.75,9.55803e+12
"1039","New Paulville",44,"Urban","4/3/2019 7:51",32.7,9.56256e+12
